frame,track_id,timestamp,center_x,center_y,x1,y1,x2,y2,x3,y3,x4,y4,class_id,tl_state
197,45,19.80000000000001,3266.4732322378295,1146.5825404186467,3291.0561817757025,1157.950965640215,3291.384761474063,1135.9534195183896,3241.8902826999565,1135.2141151970784,3241.561703001596,1157.2116613189037,1,
197,48,19.80000000000001,3543.3175500106045,1085.131454147796,3567.8772027462105,1096.5501212112683,3568.2507609011654,1074.5532929329718,3518.7578972749984,1073.7127870843235,3518.3843391200435,1095.70961536262,1,
197,49,19.80000000000001,221.86472534719724,1170.40293658045,197.295442578825,1159.0050050028449,196.94045263037495,1181.0021407740423,246.43400811556947,1181.800868158055,246.78899806401952,1159.8037323868575,1,
197,51,19.80000000000001,3790.5196056746,1154.4671073535892,3815.118890767882,1165.8001419383518,3815.4158120783754,1143.802145717437,3765.920320581318,1143.1340727688266,3765.6233992708244,1165.1320689897414,1,
197,-1,19.80000000000001,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
197,-2,19.80000000000001,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
197,-3,19.80000000000001,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
197,-4,19.80000000000001,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
197,-5,19.80000000000001,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
197,-6,19.80000000000001,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
197,-7,19.80000000000001,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
197,-8,19.80000000000001,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
197,-9,19.80000000000001,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,green
197,-10,19.80000000000001,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,green
198,0,19.900000000000013,2221.607464092777,1097.5657469567475,2246.1869801495086,1108.9415937567387,2246.5222013431576,1086.9441478424665,2197.027948036045,1086.1899001567563,2196.692726842396,1108.1873460710285,1,
198,1,19.900000000000013,2022.0965667799942,1062.4866485888658,2019.2826803301487,1035.5488583482509,2000.2159119700536,1046.5242100192668,2024.9104532298397,1089.4244388294808,2043.9772215899347,1078.4490871584649,1,
198,4,19.900000000000013,2536.4381041567112,1233.9270613228496,2511.748619030825,1222.791899706661,2511.6283292129156,1244.7915708487421,2561.1275892825975,1245.062222939038,2561.247879100507,1223.062551796957,1,
198,5,19.900000000000013,2855.3555492404207,1236.5089591504538,2830.690646772588,1225.3194512858379,2830.521907728447,1247.318804165752,2880.0204517082534,1247.6984670150698,2880.1891907523946,1225.6991141351557,1,
198,7,19.900000000000013,2420.569699786831,1183.2871590479872,2395.9199207698325,1172.064374437511,2395.721492281066,1194.0634795587391,2445.219478803829,1194.5099436584633,2445.417907292596,1172.5108385372353,1,
198,9,19.900000000000013,2332.6961862004955,1099.2586386756775,2357.2757022572273,1110.6344854756685,2357.6109234508763,1088.6370395613965,2308.1166701437637,1087.8827918756865,2307.7814489501147,1109.8802377899585,1,
198,11,19.900000000000013,2929.049823200204,1200.9972503263011,2904.349102784178,1189.8870338149404,2904.2510354078363,1211.8868152408934,2953.7505436162305,1212.1074668376618,2953.848610992572,1190.1076854117089,1,
198,12,19.900000000000013,1919.142321872559,889.8675928402154,1938.4931741658186,870.9174736974646,1918.0433200249695,862.8055401660556,1899.7914695792995,908.8177119829661,1920.2413237201486,916.9296455143751,1,
198,14,19.900000000000013,2231.8721911668813,1131.1285940504486,2256.4551407047543,1142.4970192720168,2256.783720403115,1120.4994731501918,2207.2892416290083,1119.7601688288803,2206.960661930648,1141.7577149507053,1,
198,15,19.900000000000013,2242.894145221988,1232.3220214501812,2218.2046600961016,1221.1868598339927,2218.084370278192,1243.1865309760738,2267.583630347874,1243.4571830663697,2267.7039201657835,1221.4575119242886,1,
198,19,19.900000000000013,1725.9977883887977,1225.995273302483,1701.3524093364317,1214.7628296073117,1701.1453596830645,1236.761855277578,1750.6431674411638,1237.2277169976542,1750.850217094531,1215.2286913273879,1,
198,20,19.900000000000013,2103.5416288831243,255.96795411202874,2092.193347963426,280.56020940038337,2114.1911559035484,280.8707666889498,2114.889909802823,231.3756988236741,2092.8921018627,231.06514153510767,1,
198,22,19.900000000000013,2046.0157227203313,1161.0157227203313,2035.3040350923588,1136.1395845923835,2020.3730253901203,1152.2970890182426,2056.7274103483037,1185.891860848279,2071.658420050542,1169.73435642242,1,
198,24,19.900000000000013,1579.5127960184554,1159.2727892310777,1554.8839513718824,1148.0041375204705,1554.6445710164867,1170.0028351420444,1604.1416406650285,1170.5414409416849,1604.3810210204242,1148.542743320111,1,
198,26,19.900000000000013,1938.542991982813,776.7809154474938,1952.4562155838296,753.5433443819088,1930.6177797904827,750.8820059780483,1924.6297683817963,800.0184865130789,1946.4682041751432,802.6798249169394,1,
198,29,19.900000000000013,1330.2652146099956,1155.1047694750835,1305.7025951905391,1143.6924854243364,1305.3347536417639,1165.6894100410866,1354.827834029452,1166.5170535258305,1355.1956755782273,1144.5201289090803,1,
198,30,19.900000000000013,1974.0427686178411,883.199779992893,1985.4952124894776,858.6558595772989,1963.4989189449916,858.2520399333937,1962.5903247462047,907.7437004084871,1984.5866182906907,908.1475200523923,1,
198,31,19.900000000000013,2458.551351567868,1134.514524905495,2483.134301105741,1145.8829501270632,2483.4628808041016,1123.885404005238,2433.968402029995,1123.1460996839266,2433.6398223316346,1145.143645805752,1,
198,33,19.900000000000013,1244.8521276457936,1186.9119152485964,1220.2828448774214,1175.5139836709914,1219.9278549289713,1197.5111194421888,1269.4214104141658,1198.3098468262015,1269.776400362616,1176.312711055004,1,
198,36,19.900000000000013,939.1978840426725,1156.2490083803718,914.3005284226579,1145.5867298654143,914.5998204511478,1167.584693959432,964.0952396626872,1166.9112868953293,963.7959476341972,1144.9133228013118,1,
198,38,19.900000000000013,2754.365045636031,1105.6844909739593,2778.944561692763,1117.0603377739506,2779.279782886412,1095.0628918596783,2729.7855295792992,1094.308644173968,2729.4503083856503,1116.3060900882404,1,
198,41,19.900000000000013,2979.273228554608,1143.5171855966878,3003.87251364789,1154.8502201814504,3004.169434958384,1132.8522239605356,2954.673943461326,1132.1841510119252,2954.377022150832,1154.18214723284,1,
198,44,19.900000000000013,460.5244572649433,1173.1006987789983,436.0987106379287,1161.3983314239335,435.4703956121535,1183.3893573260689,484.95020389195787,1184.803066134063,485.5785189177331,1162.8120402319278,1,
198,45,19.900000000000013,3244.7991257854383,1146.25879197321,3269.3820753233113,1157.6272171947783,3269.7106550216718,1135.6296710729532,3220.2161762475653,1134.8903667516417,3219.8875965492048,1156.8879128734668,1,
198,48,19.900000000000013,3522.840232154219,1084.7837008726387,3547.399884889825,1096.2023679361112,3547.77344304478,1074.2055396578146,3498.280579418613,1073.3650338091663,3497.907021263658,1095.361862087463,1,
198,49,19.900000000000013,242.9511978819171,1170.743230238495,218.38191511354486,1159.34529866089,218.0269251650948,1181.3424344320874,267.52048065028936,1182.1411618161,267.87547059873935,1160.1440260449026,1,
198,51,19.900000000000013,3770.7794085119,1154.2006610303836,3795.378693605182,1165.5336956151461,3795.675614915676,1143.5356993942314,3746.1801234186178,1142.867626445621,3745.883202108124,1164.8656226665357,1,
198,-1,19.900000000000013,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
198,-2,19.900000000000013,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
198,-3,19.900000000000013,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
198,-4,19.900000000000013,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
198,-5,19.900000000000013,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
198,-6,19.900000000000013,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
198,-7,19.900000000000013,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
198,-8,19.900000000000013,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
198,-9,19.900000000000013,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,green
198,-10,19.900000000000013,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,green
199,0,20.000000000000014,2221.599187712319,1097.5656208321898,2246.1787037690506,1108.941467632181,2246.5139249626995,1086.9440217179088,2197.019671655587,1086.1897740321986,2196.684450461938,1108.1872199464708,1,
199,1,20.000000000000014,2031.9954149370176,1081.9464173883493,2026.2741144905438,1055.4732381081576,2008.511358883465,1068.4533965526136,2037.7167153834914,1108.419596668541,2055.4794709905705,1095.439438224085,1,
199,4,20.000000000000014,2557.3763748573983,1234.0415476146518,2532.686889731512,1222.9063859984633,2532.5665999136027,1244.9060571405444,2582.0658599832846,1245.1767092308403,2582.186149801194,1223.1770380887592,1,
199,5,20.000000000000014,2870.588668209605,1236.6257999479164,2845.9237657417725,1225.4362920833005,2845.7550266976314,1247.4356449632146,2895.253570677438,1247.8153078125324,2895.422309721579,1225.8159549326183,1,
199,7,20.000000000000014,2436.9050667440943,1183.4345015040058,2412.255287727096,1172.2117168935297,2412.0568592383293,1194.2108220147577,2461.5548457610926,1194.6572861144818,2461.7532742498593,1172.6581809932538,1,
199,9,20.000000000000014,2332.6234830022463,1099.257530744648,2357.202999058978,1110.6333775446392,2357.538220252627,1088.635931630367,2308.0439669455145,1087.8816839446567,2307.7087457518655,1109.879129858929,1,
199,11,20.000000000000014,2948.3760877911272,1201.0834000941654,2923.675367375101,1189.9731835828047,2923.5772999987594,1211.9729650087577,2973.0768082071536,1212.1936166055261,2973.174875583495,1190.1938351795732,1,
199,12,20.000000000000014,1919.142321872559,889.8675928402154,1938.4931741658186,870.9174736974646,1918.0433200249695,862.8055401660556,1899.7914695792995,908.8177119829661,1920.2413237201486,916.9296455143751,1,
199,14,20.000000000000014,2231.241985565361,1131.1191806019983,2255.824935103234,1142.4876058235666,2256.1535148015946,1120.4900597017415,2206.659036027488,1119.75075538043,2206.3304563291276,1141.7483015022551,1,
199,15,20.000000000000014,2259.3288368848553,1232.4118830692369,2234.639351758969,1221.2767214530484,2234.5190619410596,1243.2763925951292,2284.0183220107415,1243.5470446854254,2284.138611828651,1221.5473735433445,1,
199,19,20.000000000000014,1725.9977883887977,1225.995273302483,1701.3524093364317,1214.7628296073117,1701.1453596830645,1236.761855277578,1750.6431674411638,1237.2277169976542,1750.850217094531,1215.2286913273879,1,
199,20,20.000000000000014,2103.8355414924763,235.14914428293423,2092.487260572778,259.74139957128887,2114.4850685129004,260.0519568598553,2115.183822412175,210.5568889945796,2093.186014472052,210.24633170601317,1,
199,22,20.000000000000014,2061.144579357798,1175.62070604825,2048.7682654458144,1151.529434725382,2034.9689923523813,1168.6636129108933,2073.520893269782,1199.7119773711179,2087.320166363215,1182.5777991856066,1,
199,24,20.000000000000014,1588.6126168348562,1159.42496014774,1563.9319823337771,1148.2701952186103,1563.7942218094183,1170.2697638970624,1613.2932513359353,1170.5797250768696,1613.4310118602941,1148.5801563984176,1,
199,26,20.000000000000014,1938.5221148820717,777.0815456981669,1952.4464544175464,753.8506337810505,1930.609294384891,751.1788475418089,1924.597775346597,800.3124576152833,1946.4349353792525,802.984243854525,1,
199,29,20.000000000000014,1330.2652146099956,1155.1047694750835,1305.7025951905391,1143.6924854243364,1305.3347536417639,1165.6894100410866,1354.827834029452,1166.5170535258305,1355.1956755782273,1144.5201289090803,1,
199,30,20.000000000000014,1973.7701493474722,898.0495120141612,1985.1156485800054,873.4559732861826,1963.1178056536598,873.1479041578622,1962.424650114939,922.6430507421398,1984.4224930412845,922.9511198704603,1,
199,31,20.000000000000014,2446.1889824270097,1134.329866875875,2470.7719319648827,1145.6982920974433,2471.100511663243,1123.700745975618,2421.6060328891367,1122.9614416543068,2421.277453190776,1144.958987776132,1,
199,33,20.000000000000014,1244.8521276457936,1186.9119152485964,1220.2828448774214,1175.5139836709914,1219.9278549289713,1197.5111194421888,1269.4214104141658,1198.3098468262015,1269.776400362616,1176.312711055004,1,
199,36,20.000000000000014,939.1978840426725,1156.2490083803718,914.3005284226579,1145.5867298654143,914.5998204511478,1167.584693959432,964.0952396626872,1166.9112868953293,963.7959476341972,1144.9133228013118,1,
199,38,20.000000000000014,2734.384601508205,1105.380007064497,2758.9641175649367,1116.7558538644882,2759.2993387585857,1094.758407950216,2709.805085451473,1094.0041602645058,2709.469864257824,1116.001606178778,1,
199,41,20.000000000000014,2959.488885032622,1143.250143401262,2984.088170125904,1154.5831779860246,2984.3850914363975,1132.5851817651098,2934.88959993934,1131.9171088164994,2934.5926786288464,1153.9151050374142,1,
199,44,20.000000000000014,475.1492719942348,1173.5185506284067,450.7235253672203,1161.816183273342,450.09521034144495,1183.807209175477,499.57501862124934,1185.2209179834715,500.2033336470247,1163.2298920813364,1,
199,45,20.000000000000014,3223.125019333047,1145.9350435277734,3247.70796887092,1157.3034687493416,3248.0365485692805,1135.3059226275163,3198.542069795174,1134.566618306205,3198.2134900968135,1156.5641644280304,1,
199,48,20.000000000000014,3502.3629142978334,1084.4359475974811,3526.9225670334395,1095.8546146609535,3527.2961251883944,1073.857786382657,3477.8032615622274,1073.0172805340087,3477.4297034072724,1095.0141088123053,1,
199,49,20.000000000000014,264.03767041663673,1171.08352389654,239.4683876482645,1159.685592318935,239.11339769981444,1181.6827280901325,288.606953185009,1182.4814554741452,288.961943133459,1160.4843197029477,1,
199,51,20.000000000000014,3751.0392113492,1153.9342147071782,3775.638496442482,1165.2672492919407,3775.935417752976,1143.269253071026,3726.4399262559177,1142.6011801224156,3726.143004945424,1164.5991763433303,1,
199,-1,20.000000000000014,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
199,-2,20.000000000000014,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
199,-3,20.000000000000014,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
199,-4,20.000000000000014,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
199,-5,20.000000000000014,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
199,-6,20.000000000000014,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
199,-7,20.000000000000014,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
199,-8,20.000000000000014,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
199,-9,20.000000000000014,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,green
199,-10,20.000000000000014,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,green
200,0,20.100000000000016,2221.5914161038713,1097.5655023999013,2246.170932160603,1108.9413491998923,2246.506153354252,1086.9439032856203,2197.0119000471395,1086.1896555999103,2196.6766788534906,1108.1871015141824,1,
200,1,20.100000000000016,2042.7731701754753,1101.0524380383426,2033.8080150146782,1075.4948854766667,2017.7950374961713,1090.5807911833783,2051.7383253362723,1126.6099906000186,2067.751302854779,1111.524084893307,1,
200,4,20.100000000000016,2578.3146455580854,1234.1560339064538,2553.625160432199,1223.0208722902653,2553.5048706142898,1245.0205434323464,2603.0041306839717,1245.2911955226423,2603.124420501881,1223.2915243805612,1,
200,5,20.100000000000016,2885.8217871787897,1236.742640745379,2861.156884710957,1225.553132880763,2860.988145666816,1247.5524857606772,2910.4866896466224,1247.932148609995,2910.6554286907635,1225.932795730081,1,
200,7,20.100000000000016,2453.2404337013577,1183.5818439600243,2428.5906546843594,1172.3590593495483,2428.3922261955927,1194.3581644707763,2477.890212718356,1194.8046285705004,2478.0886412071227,1172.8055234492724,1,
200,9,20.100000000000016,2332.5550394318307,1099.2564877264967,2357.1345554885625,1110.632334526488,2357.4697766822114,1088.6348886122157,2307.975523375099,1087.8806409265055,2307.64030218145,1109.8780868407778,1,
200,11,20.100000000000016,2967.7023523820503,1201.16954986203,2943.0016319660244,1190.0593333506692,2942.9035645896824,1212.0591147766222,2992.403072798076,1212.2797663733907,2992.501140174418,1190.2799849474377,1,
200,12,20.100000000000016,1919.142321872559,889.8675928402154,1938.4931741658186,870.9174736974646,1918.0433200249695,862.8055401660556,1899.7914695792995,908.8177119829661,1920.2413237201486,916.9296455143751,1,
200,14,20.100000000000016,2230.6507943481656,1131.110349915578,2255.2337438860386,1142.4787751371462,2255.562323584399,1120.4812290153209,2206.0678448102926,1119.7419246940096,2205.739265111932,1141.739470815835,1,
200,15,20.100000000000016,2275.763528547722,1232.5017446882925,2251.074043421836,1221.366583072104,2250.9537536039265,1243.3662542141851,2300.4530136736084,1243.636906304481,2300.573303491518,1221.6372351624,1,
200,19,20.100000000000016,1725.9977883887977,1225.995273302483,1701.3524093364317,1214.7628296073117,1701.1453596830645,1236.761855277578,1750.6431674411638,1237.2277169976542,1750.850217094531,1215.2286913273879,1,
200,20,20.100000000000016,2104.1294541018283,214.33033445383967,2092.78117318213,238.9225897421943,2114.7789811222524,239.23314703076073,2115.4777350215268,189.73807916548503,2093.479927081404,189.4275218769186,1,
200,22,20.100000000000016,2068.7363479554965,1182.9312980312188,2054.323681248997,1160.0001502534176,2042.057317275866,1178.2631268694752,2083.149014661996,1205.86244580902,2095.415378635127,1187.5994691929625,1,
200,24,20.100000000000016,1593.2602648207314,1159.5026800137246,1568.5533814624478,1148.4061753964966,1568.4675251224958,1170.4060078660607,1617.967148179015,1170.5991846309525,1618.053004518967,1148.5993521613884,1,
200,26,20.100000000000016,1938.5024935771542,777.3640924889798,1952.4372774129524,754.1394439566645,1930.60132094829,751.457838975805,1924.5677097413559,800.5887410212952,1946.4036662060182,803.2703460021547,1,
200,29,20.100000000000016,1350.2139053085693,1155.4383596205446,1325.6512858891128,1144.0260755697975,1325.2834443403378,1166.0230001865477,1374.7765247280258,1166.8506436712917,1375.1443662768008,1144.8537190545414,1,
200,30,20.100000000000016,1973.4975300771034,912.8992440354293,1984.7209779274779,888.2497669953393,1962.721878153267,888.0507465835447,1962.274082226729,937.5487210755193,1984.2731820009399,937.747741487314,1,
200,31,20.100000000000016,2446.1889824270097,1134.329866875875,2470.7719319648827,1145.6982920974433,2471.100511663243,1123.700745975618,2421.6060328891367,1122.9614416543068,2421.277453190776,1144.958987776132,1,
200,33,20.100000000000016,1265.4163297732237,1187.2437805027398,1240.8470470048514,1175.8458489251348,1240.4920570564013,1197.8429846963322,1289.9856125415959,1198.6417120803449,1290.340602490046,1176.6445763091474,1,
200,36,20.100000000000016,959.7500910349411,1155.9693865165314,934.8527354149264,1145.3071080015739,935.1520274434165,1167.3050720955914,984.6474466549557,1166.6316650314889,984.3481546264657,1144.6337009374713,1,
200,38,20.100000000000016,2729.961452864007,1105.3126022769607,2754.5409689207386,1116.6884490769517,2754.8761901143876,1094.6910031626796,2705.381936807275,1093.9367554769697,2705.046715613626,1115.9342013912417,1,
200,41,20.100000000000016,2939.7045415106363,1142.9831012058362,2964.3038266039184,1154.3161357905988,2964.600747914412,1132.318139569684,2915.105256417354,1131.6500666210736,2914.808335106861,1153.6480628419883,1,
200,44,20.100000000000016,489.7740867235259,1173.9364024778151,465.3483400965113,1162.2340351227504,464.7200250707361,1184.2250610248857,514.1998333505404,1185.63876983288,514.8281483763158,1163.6477439307446,1,
200,45,20.100000000000016,3201.450912880656,1145.6112950823367,3226.0338624185288,1156.979720303905,3226.3624421168893,1134.98217418208,3176.867963342783,1134.2428698607685,3176.5393836444223,1156.2404159825935,1,
200,48,20.100000000000016,3481.885596441448,1084.0881943223237,3506.445249177054,1095.5068613857961,3506.818807332009,1073.5100331074996,3457.325943705842,1072.6695272588513,3456.952385550887,1094.6663555371479,1,
200,49,20.100000000000016,285.12414295135636,1171.4238175545852,260.5548601829841,1160.0258859769801,260.1998702345341,1182.0230217481776,309.6934257197286,1182.8217491321902,310.0484156681786,1160.8246133609928,1,
200,51,20.100000000000016,3731.2990141864993,1153.6677683839725,3755.8982992797814,1165.0008029687351,3756.1952205902753,1143.0028067478204,3706.6997290932172,1142.33473379921,3706.4028077827234,1164.3327300201247,1,
200,52,20.100000000000016,1948.8522429924244,24.155647348475043,1960.0930040586359,0.0,1938.094049522241,0.0,1937.611481926213,48.79723395835757,1959.6104364626078,49.011708445481204,1,
200,-1,20.100000000000016,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
200,-2,20.100000000000016,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
200,-3,20.100000000000016,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
200,-4,20.100000000000016,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
200,-5,20.100000000000016,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
200,-6,20.100000000000016,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
200,-7,20.100000000000016,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
200,-8,20.100000000000016,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
200,-9,20.100000000000016,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,green
200,-10,20.100000000000016,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,green
201,0,20.200000000000017,2221.584118492957,1097.565391190907,2246.1636345496886,1108.9412379908981,2246.4988557433376,1086.9437920766259,2197.004602436225,1086.1895443909157,2196.669381242576,1108.186990305188,1,
201,1,20.200000000000017,2056.6048590237383,1117.9701365559426,2045.449866853456,1093.2896047610047,2030.8102942783376,1109.711630056864,2067.7598511940205,1142.6506683508806,2082.399423769139,1126.2286430550214,1,
201,4,20.200000000000017,2599.2529162587725,1234.2705201982558,2574.5634311328863,1223.1353585820673,2574.443141314977,1245.1350297241484,2623.9424013846588,1245.4056818144443,2624.062691202568,1223.4060106723632,1,
201,5,20.200000000000017,2901.054906147974,1236.8594815428414,2876.3900036801415,1225.6699736782255,2876.2212646360003,1247.6693265581396,2925.719808615807,1248.0489894074574,2925.888547659948,1226.0496365275433,1,
201,7,20.200000000000017,2469.575800658621,1183.729186416043,2444.926021641623,1172.5064018055668,2444.727593152856,1194.5055069267949,2494.2255796756194,1194.951971026519,2494.424008164386,1172.952865905291,1,
201,9,20.200000000000017,2332.4906070932548,1099.255505835893,2357.0701231499866,1110.6313526358842,2357.4053443436355,1088.633906721612,2307.911091036523,1087.8796590359018,2307.575869842874,1109.877104950174,1,
201,11,20.200000000000017,2987.0286169729734,1201.2556996298945,2962.327896556947,1190.1454831185338,2962.2298291806055,1212.1452645444867,3011.7293373889997,1212.3659161412552,3011.8274047653413,1190.3661347153022,1,
201,12,20.200000000000017,1919.142321872559,889.8675928402154,1938.4931741658186,870.9174736974646,1918.0433200249695,862.8055401660556,1899.7914695792995,908.8177119829661,1920.2413237201486,916.9296455143751,1,
201,14,20.200000000000017,2230.0936032140003,1131.102027092033,2254.6765527518733,1142.4704523136013,2255.0051324502338,1120.472906191776,2205.5106536761273,1119.7336018704648,2205.182073977767,1141.73114799229,1,
201,15,20.200000000000017,2292.1982202105896,1232.5916063073482,2267.5087350847034,1221.4564446911597,2267.388445266794,1243.4561158332406,2316.887705336476,1243.7267679235367,2317.0079951543853,1221.7270967814559,1,
201,19,20.200000000000017,1725.9977883887977,1225.995273302483,1701.3524093364317,1214.7628296073117,1701.1453596830645,1236.761855277578,1750.6431674411638,1237.2277169976542,1750.850217094531,1215.2286913273879,1,
201,20,20.200000000000017,2104.4233667111803,193.5115246247451,2093.075085791482,218.10377991309974,2115.0728937316044,218.41433720166617,2115.7716476308788,168.91926933639047,2093.773839690756,168.60871204782404,1,
201,22,20.200000000000017,2084.54085350139,1196.7840445844913,2066.73274571526,1176.377334975209,2057.4603370275054,1196.3278346463262,2102.3489612875196,1217.1907541937737,2111.6213699752743,1197.2402545226564,1,
201,24,20.200000000000017,1602.3185912390186,1159.6541570441307,1577.5609437406697,1148.6713800570708,1577.5762507188022,1170.6713747319886,1627.0762387373675,1170.6369340311905,1627.060931759235,1148.6369393562727,1,
201,26,20.200000000000017,1938.484045565267,777.6297438601534,1952.4286465160953,754.4109884171467,1930.5938256674046,751.7201523936062,1924.5394446144387,800.8484993031602,1946.3742654631294,803.5393353267007,1,
201,29,20.200000000000017,1350.2139053085693,1155.4383596205446,1325.6512858891128,1144.0260755697975,1325.2834443403378,1166.0230001865477,1374.7765247280258,1166.8506436712917,1375.1443662768008,1144.8537190545414,1,
201,30,20.200000000000017,1973.2249108067344,927.7489760566976,1983.8150778297072,902.820862160425,1961.8180722084005,903.18382730503,1962.6347437837617,952.6770899529703,1984.6317494050684,952.3141248083652,1,
201,31,20.200000000000017,2435.021026432456,1134.1630499231264,2459.603975970329,1145.5314751446947,2459.9325556686895,1123.5339290228696,2410.438076894583,1122.7946247015582,2410.1094971962225,1144.7921708233832,1,
201,33,20.200000000000017,1265.4163297732237,1187.2437805027398,1240.8470470048514,1175.8458489251348,1240.4920570564013,1197.8429846963322,1289.9856125415959,1198.6417120803449,1290.340602490046,1176.6445763091474,1,
201,36,20.200000000000017,959.7500910349411,1155.9693865165314,934.8527354149264,1145.3071080015739,935.1520274434165,1167.3050720955914,984.6474466549557,1166.6316650314889,984.3481546264657,1144.6337009374713,1,
201,38,20.200000000000017,2709.9810087361807,1105.0081183674984,2734.5605247929125,1116.3839651674896,2734.8957459865615,1094.3865192532173,2685.401492679449,1093.6322715675071,2685.0662714858,1115.6297174817794,1,
201,41,20.200000000000017,2919.92019798865,1142.7160590104102,2944.5194830819323,1154.0490935951727,2944.816404392426,1132.051097374258,2895.320912895368,1131.3830244256476,2895.0239915848742,1153.3810206465623,1,
201,44,20.200000000000017,504.3989014528172,1174.3542543272233,479.9731548258027,1162.6518869721585,479.34483980002733,1184.6429128742936,528.8246480798317,1186.056621682288,529.4529631056071,1164.065595780153,1,
201,45,20.200000000000017,3179.7768064282645,1145.2875466369,3204.3597559661375,1156.6559718584683,3204.688335664498,1134.6584257366433,3155.1938568903915,1133.9191214153318,3154.865277192031,1155.9166675371569,1,
201,48,20.200000000000017,3461.4082785850624,1083.7404410471663,3485.9679313206684,1095.1591081106387,3486.3414894756233,1073.1622798323422,3436.8486258494563,1072.321773983694,3436.4750676945014,1094.3186022619905,1,
201,49,20.200000000000017,306.210615486076,1171.76411121263,281.64133271770373,1160.366179635025,281.28634276925374,1182.3633154062225,330.77989825444826,1183.162042790235,331.13488820289825,1161.1649070190376,1,
